TweetID,HandLabel,AnnotatorID
513225581932982275,Neutral,80
513225640649437184,Neutral,80
513225640649437184,Negative,77
513225678401966080,Positive,77
513225691005874176,Positive,80
513225821008715777,Neutral,77
513225967834107905,Positive,79
513225997169475584,Positive,79
513226022330695681,Negative,81
513226055906508800,Positive,82
513226156569407488,Positive,77
513226198500253697,Neutral,79
513226290783338496,Positive,82
513226303344885760,Neutral,82
513226349511987200,Positive,80
513226349511987200,Positive,82
513226353676910592,Negative,80
513226513064292352,Neutral,82
513226550842380288,Neutral,82
513226781516521472,Positive,80
513226823438589953,Positive,80
513226928309153792,Positive,80
513227171574185984,Neutral,79
513227343532277761,Neutral,80
513227410658304000,Positive,78
513227498734514176,Positive,80
513227498734514176,Positive,80
513227507110522880,Negative,80
513227532284354561,Negative,80
513227624563228672,Neutral,78
513227700044304384,Neutral,77
513227742004121600,Neutral,78
513227742004121600,Neutral,82
513227767178346497,Negative,79
513227859440046080,Positive,82
513227872019173376,Negative,80
513227880403197952,Positive,77
513227880407392257,Neutral,79
513227880407392257,Neutral,81
513228136289673216,Neutral,79
513228186621345792,Negative,77
513228203372982272,Neutral,80
513228211765788672,Positive,79
513228211765788672,Positive,77
513228249519128576,Neutral,80
513228287259049984,Positive,81
513228526330212352,Neutral,82
513228538908905472,Positive,80
513228538917711872,Positive,82
513228538917711872,Positive,80
513228589274103809,Neutral,77
513228593439055873,Negative,82
513228614410989568,Negative,80
513228773823500290,Negative,80
513228773823500290,Negative,77
513228874470019073,Neutral,82
513228924810047488,Positive,82
513228958335107072,Negative,80
513228958335107072,Negative,82
513228966757679104,Neutral,80
513229012877848577,Negative,78
513229038035673088,Neutral,80
513229063230869504,Negative,78
513229247776030720,Neutral,80
513229340021374976,Positive,80
513229390377779200,Positive,78
513229495222820866,Negative,77
513229608452653056,Positive,77
513229650424631296,Positive,80
513229713310224384,Negative,80
513229730116431872,Negative,79
513229847553130496,Positive,78
513229847553130496,Positive,81
513229935633530880,Neutral,79
513229998551883776,Negative,79
513230136959721472,Negative,82
513230136959721472,Neutral,80
513230325682831360,Negative,82
513230367621652480,Negative,77
513230409564299266,Negative,77
513230573146341377,Positive,82
513230648656396290,Negative,80
513230669649285120,Neutral,80
513230678033326080,Neutral,79
513230690603646976,Neutral,79
513230799642976257,Neutral,77
513230862574710784,Neutral,82
513230862574710784,Neutral,80
513230929674784768,Positive,78
513231302989213696,Neutral,78
513231374263005184,Positive,80
513231374263005184,Positive,80
513231483318702080,Negative,80
513231676269289473,Positive,79
513231739179630593,Neutral,77
513231776945160195,Positive,80
513231776945160195,Negative,82
513231848236142593,Neutral,80
513231961473548288,Negative,81
513232003416612864,Negative,82
513232020185812992,Negative,82
513232045376798720,Negative,80
513232070533857280,Positive,80
513232141832814594,Neutral,82
513232427058479105,Positive,79
513232481584021505,Negative,78
513232489955872768,Neutral,81
513232489955872768,Neutral,77
513232510914805761,Positive,80
513232557060919296,Positive,82
513232582247329792,Neutral,78
513232594800873472,Negative,80
513232594800873472,Negative,80
513232599029121024,Negative,77
513232640955015168,Neutral,82
513232829686505472,Neutral,80
513232838078894080,Positive,77
513233026830970880,Neutral,80
513233026830970880,Neutral,79
513233110713241601,Negative,79
513233110713241601,Negative,80
513233123283181568,Positive,82
513233131684782080,Positive,80
513233228170543104,Negative,80
513233228170543104,Negative,80
513233475621502976,Neutral,80
513233517556531200,Negative,82
513233588876505088,Neutral,78
513233727263342592,Positive,77
513233798561923072,Neutral,82
513233798561923072,Positive,78
513233827934654467,Neutral,79
513233962173353984,Neutral,77
513234016669949952,Negative,80
513234020877213697,Neutral,77
513234029261635584,Positive,79
513234087990296576,Positive,77
513234218013720576,Neutral,79
513234310284181504,Neutral,80
513234587107852288,Positive,81
513234603880878080,Negative,80
513234670989762560,Negative,82
513234738115784704,Positive,77
513234931041181696,Positive,78
513234947814203393,Neutral,80
513234977195302912,Neutral,82
513235178505113600,Neutral,77
513235430179753984,Positive,81
513235430179753984,Neutral,82
513235539198488577,Positive,80
513235581141139456,Neutral,80
513235606340915200,Neutral,80
513235627299467264,Neutral,80
513235627299467264,Negative,80
513235715359244288,Neutral,80
513235715359244288,Negative,79
513235715371462657,Neutral,78
513235736364326912,Neutral,77
513235736364326912,Positive,82
513235853808660480,Neutral,79
513235862172487680,Negative,78
513235920883961856,Positive,80
513235996406587392,Neutral,81
513235996406587392,Neutral,79
513236021576990721,Negative,82
513236029940436992,Positive,82
513236055131426817,Neutral,80
513236101239422976,Negative,82
513236218700517376,Positive,77
513236227085332480,Positive,80
513236331942510593,Neutral,79
513236361281687552,Positive,78
513236390671179776,Negative,80
513236399034613760,Neutral,78
513236533252718592,Neutral,79
513236541658132481,Positive,77
513236541658132481,Positive,80
513236554236854272,Positive,77
513236654883352576,Neutral,80
513236654883352576,Neutral,80
513236776547549184,Neutral,80
513236839445331968,Negative,80
513236839445331968,Negative,77
513236868826034177,Negative,79
513236969464528896,Positive,80
513236969493508096,Negative,81
513237023990513664,Negative,79
513237028184416256,Negative,79
513237128864886784,Negative,82
513237183403409408,Positive,77
513237183403409408,Positive,80
513237204349747200,Positive,82
513237204366155776,Negative,82
513237246288596993,Negative,80
513237309219958784,Positive,80
513237435023908864,Neutral,80
513237435023908864,Neutral,79
513237435044872192,Negative,78
513237518922170369,Positive,80
513237615416705024,Negative,77
513237619573288960,Neutral,82
513237728637767680,Negative,78
513237820933410816,Positive,80
513237829296467968,Negative,80
513237829296467968,Negative,80
513237854483673088,Positive,77
513237925757460480,Positive,80
513237925757460480,Positive,80
513238026458103808,Negative,79
513238093541814272,Negative,82
513238093541814272,Negative,80
513238190035972097,Neutral,81
513238190035972097,Neutral,80
513238223574007808,Positive,78
513238282277502976,Neutral,79
513238303273791489,Neutral,77
513238328410271744,Neutral,77
513238374551810048,Negative,79
513238408135974912,Positive,82
513238416511991808,Positive,82
513238722712969216,Positive,82
513238726903078912,Neutral,80
513238764630847488,Positive,80
513238785593987072,Neutral,77
513239003697381376,Neutral,79
513239125344808960,Negative,78
513239133729615872,Neutral,79
513239280538648576,Neutral,80
513239372804526082,Neutral,77
513239410574249984,Positive,78
513239544771399680,Positive,77
513239590900342784,Negative,80
513239658025607168,Neutral,80
513239674802798592,Neutral,81
513239683174633472,Neutral,79
513239704159137792,Positive,82
513239704159137792,Positive,82
513239767056928768,Neutral,77
513239775470301185,Neutral,79
513239788057415681,Neutral,82
513239859369377792,Negative,82
513239863525535745,Negative,82
513239871930900480,Neutral,80
513239968387309569,Negative,80
513239968387309569,Neutral,81
513240069054816259,Neutral,82
513240115196329984,Positive,82
513240161358852097,Neutral,80
513240224236072960,Negative,80
513240224261238784,Positive,78
513240333325725696,Positive,80
513240333325725696,Positive,77
513240496894771200,Neutral,78
513240547234836481,Positive,77
513240639476346880,Neutral,79
513240731767435264,Neutral,82
513240773706670080,Neutral,77
513240798876663808,Positive,80
513240803058003968,Neutral,78
513240803058003968,Neutral,80
513240815640911872,Positive,82
513240815640911872,Neutral,80
513240824059273216,Positive,77
513240832422735872,Positive,80
513240945656356864,Neutral,79
513240945656356864,Neutral,77
513241205707403264,Negative,79
513241230877028352,Positive,79
513241327371554816,Neutral,82
513241377682235392,Neutral,79
513241570607661056,Negative,77
513241633522216960,Positive,82
513241688085889024,Negative,82
513241688085889024,Negative,80
513241805492867072,Negative,82
513241834853003264,Positive,81
513241834877763586,Positive,80
513241872614313985,Negative,81
513241872614313985,Negative,82
513241910375219201,Negative,77
513241918751645696,Positive,80
513241918751645696,Neutral,82
513242250097459200,Negative,79
513242451432464384,Neutral,82
513242472416169986,Neutral,78
513242568885157888,Neutral,82
513242568885157888,Neutral,80
513243080581849088,Positive,80
513243093140013056,Negative,80
513243319644614657,Neutral,78
513243512578789376,Neutral,77
513243583894528000,Positive,80
513243588096823296,Negative,80
513243609043202049,Neutral,78
513243932021780480,Positive,81
513243932021780480,Neutral,77
513243948798992384,Positive,79
513244007523426305,Neutral,79
513244036870967296,Negative,77
513244041069072385,Neutral,79
513244045267972096,Negative,82
513244083012108288,Neutral,79
513244183688003584,Positive,77
513244217234436096,Positive,79
513244238197567488,Positive,80
513244238197567488,Positive,77
513244238218539008,Positive,82
513244368220983296,Neutral,80
513244670202507264,Negative,80
513244670202507264,Positive,80
513244800259457024,Neutral,78
513244900893425664,Neutral,81
513245018354511872,Neutral,82
513245018354511872,Neutral,82
513245068673556481,Positive,78
513245068673556481,Positive,77
513245202879102976,Neutral,80
513245202879102976,Neutral,82
513245228074274816,Positive,77
513245228074274816,Positive,80
513245249016434688,Neutral,77
513245479703150592,Negative,79
513245513286569984,Neutral,77
513245513286569984,Neutral,80
513245584590135296,Negative,82
513245639094710272,Neutral,79
513245735585079296,Negative,79
513245815280652288,Neutral,82
513245920109273088,Positive,82
513245920109273088,Positive,80
513245953663717377,Neutral,77
513245953663717377,Neutral,80
513246075315310592,Negative,82
513246423438352384,Positive,80
513246524084482048,Neutral,80
513246532477255680,Positive,79
513246549280030720,Negative,78
513246792549289985,Negative,82
513247010644713473,Negative,80
513247107097300992,Positive,79
513247107097300992,Positive,80
513247237111967744,Negative,79
513247262286577664,Neutral,80
513247262286577664,Neutral,80
513247279059197952,Neutral,77
513247279059197952,Neutral,82
513247279071776768,Positive,82
513247279071776768,Neutral,80
513247383921377280,Positive,80
513247484592664577,Neutral,82
513247530742579200,Neutral,80
513247560086331392,Neutral,78
513247643993374721,Negative,77
513247761408327681,Neutral,77
513247908200972288,Neutral,79
513247966937620480,Negative,79
513247971119349760,Neutral,80
513247975347216385,Negative,82
513248071807799297,Neutral,78
513248109565317120,Neutral,77
513248113742467073,Neutral,79
513248113742467073,Positive,80
513248231161991168,Positive,77
513248273105039360,Negative,80
513248361185427457,Positive,77
513248361198010368,Positive,80
513248419935440896,Neutral,81
513248642212192256,Negative,80
513248646423261185,Negative,79
513248709334040576,Negative,79
513248759682064384,Negative,82
513248809988931584,Neutral,77
513248902263627776,Positive,81
513248914871287809,Neutral,79
513249300709933056,Neutral,82
513249363624468480,Positive,82
513249426576388097,Negative,80
513249514648780800,Positive,80
513249514648780800,Positive,82
513249569144963074,Negative,79
513249611125755906,Positive,80
513249619493388288,Neutral,80
513249745310326785,Negative,78
513249833403314176,Positive,80
513249845998788608,Neutral,80
513249845998788608,Positive,82
513249896317853696,Positive,77
513249896317853696,Positive,77
513249942446428160,Positive,80
513249946653294592,Positive,80
513250068288503808,Negative,79
513250152157433857,Neutral,78
513250311570735105,Neutral,77
513250382856740865,Neutral,77
513250412204285953,Positive,79
513250479346683904,Neutral,82
513250680635527168,Neutral,77
513250856821469185,Negative,79
513250860990996481,Neutral,82
513251028779536384,Neutral,79
513251095905599488,Neutral,80
513251095905599488,Positive,82
513251133645537280,Negative,80
513251448197369856,Neutral,77
513251502719504384,Neutral,79
513251523695222785,Neutral,78
513251523695222785,Neutral,80
513251536278130688,Negative,77
513251536278130688,Negative,80
513251544687325184,Negative,80
513251544687325184,Neutral,78
513251657925132288,Neutral,81
513251678901248000,Neutral,82
513251754398343170,Neutral,77
513251792164249600,Neutral,81
513251892793966592,Positive,82
513252022846386176,Negative,80
513252022846386176,Neutral,80
513252043822071808,Positive,80
513252043822071808,Positive,80
513252190606340096,Neutral,80
513252190618927104,Negative,80
513252240933400576,Negative,78
513252295476133889,Positive,79
513252408718532608,Positive,77
513252459020824576,Positive,77
513252459020824576,Negative,82
513252496794349569,Positive,79
513252597458014208,Negative,79
513252631016665088,Negative,82
513252698099965952,Neutral,77
513252702306836480,Neutral,79
513252840731869185,Neutral,79
513252840731869185,Positive,80
513252861711773697,Positive,82
513253025272434688,Negative,80
513253025272434688,Negative,77
513253088179019776,Positive,80
513253088179019776,Positive,80
513253146898874369,Positive,80
513253163697045504,Positive,82
513253285336461312,Neutral,81
513253419541602304,Positive,82
513253918676377600,Negative,79
513253935420043264,Neutral,77
513253939630710784,Neutral,77
513254090625662976,Neutral,81
513254119977406464,Positive,80
513254250005422080,Neutral,82
513254296155357184,Neutral,78
513254354875211779,Negative,82
513254354875211779,Negative,80
513254396826628096,Neutral,80
513254451352989696,Positive,80
513254451352989696,Positive,77
513254518461448193,Positive,80
513254564586606592,Neutral,80
513254589743632385,Neutral,79
513254602347520001,Negative,80
513254619107950593,Neutral,79
513254723978534912,Negative,79
513254740751175680,Negative,80
513254744929091584,Positive,78
513254744953868289,Neutral,77
513254887539625985,Positive,77
513254900114149376,Positive,79
513254942082347008,Neutral,82
513255004963368960,Neutral,77
513255382454915072,Neutral,80
513255390864474112,Positive,79
513255546044952576,Negative,79
513255604777799681,Neutral,77
513255667675979776,Neutral,78
513255789310783488,Positive,80
513255801897492480,Neutral,78
513255894172200960,Neutral,82
513255915164680192,Positive,80
513255931938099200,Neutral,77
513255931938099200,Neutral,77
513256154210656257,Neutral,81
513256166801932288,Negative,82
513256183591755776,Neutral,77
513256397501239297,Neutral,81
513256410054799360,Neutral,80
513256410054799360,Neutral,82
513256426832031745,Negative,80
513256456230301696,Neutral,79
513256523317772289,Negative,79
513256682688745472,Negative,80
513256800158617600,Positive,79
513256800162824193,Negative,80
513257110511972352,Neutral,80
513257114727632896,Positive,82
513257269916872704,Neutral,80
513257269924872193,Neutral,78
513257555129561088,Negative,77
513257555129561088,Negative,80
513257634804154369,Positive,82
513257790002200576,Negative,82
513257999717400576,Negative,77
513258024887390208,Positive,80
513258024887390208,Positive,80
513258251383627777,Negative,79
513258301719871488,Negative,79
513258314281398272,Neutral,82
513258381394849792,Negative,77
513258398176276480,Neutral,78
513258398176276480,Neutral,80
513258532385615872,Neutral,82
513258532385615872,Neutral,79
513258620465983488,Negative,78
513258633036304384,Neutral,82
513258670809817089,Neutral,77
513258775646842880,Positive,77
513258805002788865,Neutral,81
513258805002788865,Neutral,80
513258855338618881,Neutral,82
513258855372193792,Neutral,77
513258872115843073,Negative,81
513258922455875585,Neutral,80
513259044081893377,Neutral,82
513259144741396481,Neutral,80
513259308357025795,Negative,77
513259308357025795,Negative,79
513259450925596672,Positive,80
513259501257232384,Negative,82
513259501257232384,Neutral,80
513259576771108864,Positive,79
513259727770247169,Positive,82
513259773911777280,Positive,80
513259773911777280,Positive,80
513259786499276800,Neutral,80
513259786499276800,Positive,82
513259878769758208,Positive,80
513260021350551552,Neutral,78
513260096848424960,Positive,80
513260193346748416,Neutral,77
513260243661635584,Negative,79
513260247872319488,Neutral,78
513260465972322304,Neutral,78
513260562416156672,Negative,77
513260965081919488,Negative,77
513261162235199488,Positive,80
513261241922379778,Positive,80
513261241922379778,Positive,79
513261418083143681,Positive,82
513261522911371264,Neutral,77
513261531333537792,Neutral,79
513261741044547584,Positive,77
513261816513069056,Neutral,79
513261820740501504,Positive,80
513261833290285056,Positive,79
513261841682661376,Neutral,81
513261841682661376,Neutral,82
513261946544476160,Negative,77
513261946544476160,Negative,79
513262223364734976,Neutral,82
513262307271770112,Neutral,77
513262798005358592,Negative,81
513262898655657985,Positive,80
513263028683694080,Neutral,82
513263200658157568,Negative,82
513263339062181888,Positive,82
513263372629213184,Neutral,80
513263389385039872,Neutral,80
513263464891310080,Neutral,80
513263490073915392,Neutral,80
513263573943205888,Negative,80
513263573943205888,Negative,79
513263649461665792,Neutral,80
513263662036156416,Negative,80
513263662036156416,Negative,78
513263687176445952,Neutral,78
513263703979220992,Neutral,77
513263708177330177,Positive,78
513263875937284097,Positive,80
513263875937284097,Positive,77
513264026928037888,Neutral,77
513264110809919488,Positive,79
513264207291105280,Positive,77
513264232432160768,Neutral,79
513264236638658560,Neutral,77
513264236638658560,Neutral,82
513264370869370880,Positive,80
513264521872683008,Negative,77
513264538645307392,Neutral,80
513264538645307392,Neutral,81
513264559592054785,Positive,80
513264626705108992,Positive,80
513264626713108480,Neutral,82
513264660250759168,Neutral,77
513264660288897024,Negative,80
513264660288897024,Neutral,79
513264744158224385,Positive,79
513264744158224385,Neutral,80
513264924530057218,Negative,80
513264924530057218,Neutral,80
513264953860427776,Neutral,81
513265100686245888,Negative,82
513265104872546304,Neutral,82
513265226519560192,Negative,80
513265314583556097,Neutral,80
513265335567282176,Positive,80
513265335567282176,Positive,82
513265381704609792,Positive,78
513265432007303169,Positive,80
513265444606971904,Positive,77
513265461380005888,Neutral,77
513265545248907265,Neutral,79
513265545248907265,Positive,80
513265557861572608,Positive,82
513265658529083393,Positive,77
513265746588483585,Neutral,79
513265914347675648,Neutral,78
513266056958582784,Neutral,77
513266056958582784,Neutral,80
513266287666274304,Positive,80
513266287666274304,Neutral,78
513266342179647488,Positive,79
513266346394533888,Neutral,82
513266593863041024,Neutral,80
513266593863041024,Negative,77
513266602238676993,Negative,77
513266602238676993,Negative,80
513266644156563456,Positive,80
513266719692193792,Positive,81
513266753229840385,Positive,77
513266770023419904,Neutral,79
513266807746990082,Neutral,79
513266925187510272,Positive,82
513267067793846272,Negative,82
513267076187058177,Positive,80
513267076187058177,Neutral,80
513267113935372291,Positive,82
513267113935372291,Positive,80
513267218813943809,Positive,77
513267222983098368,Neutral,82
513267243962990592,Neutral,80
513267248174497792,Neutral,81
513267470463807488,Neutral,80
513267575317610496,Positive,82
513267604677738496,Neutral,80
513267684373299201,Neutral,79
513267801822609408,Neutral,80
513267977983385600,Positive,80
513268107981647872,Neutral,80
513268179284402176,Neutral,78
513268326093438976,Neutral,77
513268326093438976,Neutral,82
513268414157041665,Neutral,78
513268435124764673,Neutral,77
513268468716544000,Positive,82
513268468716544000,Neutral,77
513268527403241472,Neutral,79
513268640683016194,Positive,82
513268699403276288,Neutral,77
513268871365926912,Neutral,77
513268871365926912,Neutral,80
513268959421140992,Positive,80
513269085275045889,Neutral,79
513269089435779072,Positive,77
513269102035894272,Neutral,80
513269135577337856,Neutral,79
513269320130916352,Positive,82
513269349507805187,Neutral,81
513269487895060480,Neutral,80
513269710197391360,Positive,82
513269722805444608,Neutral,82
513269861217492993,Positive,80
513269890548252672,Neutral,80
513269898970411008,Neutral,79
513269903139540993,Negative,78
513269919937351680,Neutral,80
513269949276893185,Neutral,78
513269949289095168,Positive,77
513269957677707265,Neutral,82
513270133825863682,Neutral,77
513270138024382464,Positive,80
513270209348501504,Neutral,80
513270209348501504,Neutral,80
513270221931442176,Positive,79
513270247093071873,Neutral,81
513270289040687104,Neutral,82
513270293234999296,Negative,79
513270372893216768,Neutral,79
513270377095520256,Neutral,77
513270544889020416,Neutral,80
513270553252073473,Neutral,80
513270658126839809,Neutral,80
513270725227319296,Positive,80
513270725227319296,Positive,80
513270737801854976,Neutral,78
513270762971873280,Neutral,77
513270762980265985,Negative,82
513270762980265985,Negative,80
513270834291421185,Neutral,77
513270834296029184,Neutral,80
513270918173691904,Positive,79
513270972687077376,Negative,78
513270981100863489,Negative,80
513271052370452481,Neutral,78
513271077540487168,Negative,82
513271106904403969,Neutral,77
513271270473887744,Negative,79
513271304028717056,Negative,82
513271345980129280,Positive,77
513271383728873472,Positive,79
513271383728873472,Neutral,80
513271694124138496,Negative,79
513271723475865601,Positive,79
513271723475865601,Positive,82
513271811560062976,Neutral,77
513271920624943104,Negative,79
513271958348513281,Negative,80
513272272950276098,Negative,82
513272314889535488,Neutral,81
513272319058268160,Positive,82
513272340025966592,Neutral,77
513272344253853696,Positive,80
513272411333337088,Positive,82
513272419717750785,Neutral,82
513272470049394688,Neutral,80
513272679781392385,Neutral,80
513272679781392385,Neutral,81
513272818197614592,Neutral,79
513272902074904576,Positive,82
513272952406937600,Negative,77
513272952406937600,Negative,78
513273015337897985,Negative,78
513273040483155968,Neutral,80
513273069847453696,Positive,82
513273141159010304,Positive,80
513273141159010304,Neutral,80
513273174709248000,Neutral,80
513273225048899585,Neutral,78
513273233425321984,Positive,77
513273376022876160,Neutral,77
513273376022876160,Neutral,82
513273417965903872,Negative,77
513273568952463361,Negative,79
513273581560545280,Negative,82
513273636074311680,Neutral,77
513273715778269184,Neutral,80
513273816429367296,Negative,79
513273912906768385,Neutral,79
513273984193159168,Neutral,77
513274277827600385,Negative,79
513274307175538688,Neutral,81
513274307175538688,Positive,80
513274361684295680,Negative,82
513274374259240961,Neutral,79
513274462360592386,Neutral,77
513274470736220160,Negative,82
513274533642784768,Neutral,82
513274558833774592,Neutral,81
513274575610998784,Neutral,80
513274575610998784,Positive,82
513274634339647488,Positive,80
513274646905782272,Positive,82
513274646905782272,Neutral,77
513274655314939904,Positive,80
513274672075780096,Neutral,80
513274684641918976,Neutral,78
513274693059874816,Positive,80
513274885984903168,Neutral,77
513275020206821376,Positive,77
513275276071931905,Neutral,79
513275301204615168,Positive,80
513275355730546689,Neutral,79
513275473195843585,Neutral,82
513275473195843585,Neutral,82
513275506733506560,Neutral,80
513275506733506560,Neutral,77
513275670320128000,Negative,78
513275775177740288,Positive,80
513276043625365504,Neutral,78
513276089766932482,Negative,79
513276114903769088,Neutral,77
513276198781476865,Positive,77
513276198781476865,Positive,80
513276374941835264,Neutral,81
513276408500473857,Negative,82
513276811183013888,Neutral,77
513276861485301760,Neutral,81
513276869878493187,Negative,79
513277016700112896,Negative,80
513277180286357504,Neutral,80
513277222191648768,Negative,80
513277339665698816,Positive,79
513277570356617216,Neutral,78
513277624852815874,Neutral,77
513277629039149056,Negative,77
513277729715027968,Positive,80
513277889106550785,Positive,82
513277956194832384,Positive,80
513278019142578176,Neutral,79
513278077850628097,Neutral,82
513278140756402176,Positive,77
513278149157990400,Positive,80
513278342087589888,Neutral,79
513278421787746304,Neutral,77
513278446945206273,Positive,80
513278518268948481,Negative,79
513278556013879297,Neutral,78
513278556013879297,Neutral,77
513278623113961472,Negative,80
513278660850503680,Neutral,78
513278669234503680,Negative,81
513278778307792896,Negative,82
513278820221480960,Positive,82
513278895727321088,Negative,77
513278908306046976,Neutral,80
513279008965160960,Positive,82
513279122236129281,Negative,80
513279134811029504,Neutral,81
513279227077357568,Negative,82
513279231279636480,Neutral,79
513279336137621504,Positive,80
513279399051812864,Negative,80
513279399051812864,Negative,79
513279415812255744,Negative,79
513279445210120193,Neutral,80
513279533278306304,Negative,82
513279625552621568,Neutral,80
513279663288770561,Neutral,80
513279667504435200,Neutral,78
513279680070574080,Neutral,77
513279734604505088,Neutral,82
513279734604505088,Positive,77
513279914934804480,Negative,77
513280082727936001,Positive,82
513280145637912576,Neutral,82
513280145637912576,Neutral,79
513280237895823360,Neutral,82
513280263082614785,Neutral,77
513280355345117184,Positive,80
513280355345117184,Positive,79
513280468607700992,Positive,77
513280506365247488,Positive,80
513280548304068608,Negative,81
513280611214036992,Positive,82
513280737047744512,Negative,79
513280745414991873,Negative,82
513280783172120576,Neutral,81
513280967742480384,Negative,82
513281005482811393,Neutral,78
513281018069938176,Neutral,80
513281059992403968,Positive,82
513281097728139264,Neutral,77
513281122906558464,Negative,80
513281122906558464,Negative,80
513281173246590976,Positive,77
513281219367165952,Negative,80
513281244545974273,Neutral,78
513281282277924865,Neutral,77
513281294869229569,Neutral,77
513281299092897792,Negative,80
513281328452620288,Neutral,79
513281370370490368,Positive,79
513281450087817216,Negative,82
513281512977219585,Positive,77
513281512977219585,Positive,82
513281613648920576,Neutral,79
513281731093622785,Neutral,79
513281789805477889,Negative,79
513281827570589696,Negative,77
513281915630395392,Negative,80
513281995309584384,Neutral,80
513282175685636096,Neutral,81
513282192454066177,Negative,82
513282192479629312,Negative,82
513282280534839296,Negative,82
513282318283583488,Neutral,81
513282335064592384,Negative,82
513282435732086784,Positive,82
513282507035250688,Positive,80
513282561569599488,Neutral,80
513282679010500608,Neutral,80
513282687398735872,Neutral,78
513282758693908480,Negative,77
513282767074119680,Neutral,77
513282767074119680,Neutral,80
513282817405759488,Neutral,79
513282855141527552,Neutral,79
513282880328720385,Neutral,78
513282905502937088,Positive,80
513282947416621056,Neutral,78
513283387831123968,Negative,77
513283400439181312,Positive,80
513283459154849792,Neutral,80
513283530437439488,Neutral,77
513283593360396288,Neutral,79
513283593360396288,Neutral,77
513283647869169664,Neutral,79
513283798864101376,Neutral,79
513284075683995648,Positive,79
513284092461199363,Neutral,80
513284092461199363,Positive,82
513284100854415360,Positive,77
513284117665185792,Positive,82
513284126032809984,Positive,82
513284126032809984,Neutral,80
513284239266025474,Neutral,80
513284239278620672,Positive,81
513284256064606208,Neutral,77
513284381880770560,Neutral,82
513284390256771074,Positive,79
513284448998408193,Negative,82
513284516090101760,Positive,80
513284574810759168,Neutral,81
513284595778064384,Neutral,78
513284612592648193,Neutral,82
513284709028081665,Negative,80
513284897780539392,Negative,80
513284943930490880,Neutral,80
513285057159888896,Neutral,80
513285057159888896,Neutral,77
513285094937608193,Neutral,78
513285099123904512,Neutral,77
513285170422493185,Positive,80
513285195567759360,Positive,80
513285203968532482,Neutral,79
513285208150663169,Positive,77
513285229122170881,Neutral,80
513285229122170881,Neutral,79
513285245915779072,Positive,79
513285292044726273,Neutral,79
513285292044726273,Neutral,82
513285552112558080,Neutral,80
513285552112558080,Neutral,82
513285690512392192,Negative,77
513285703112069120,Positive,82
513285703112073218,Positive,80
513285711470940160,Positive,82
513285786985562112,Negative,79
513285824708763648,Positive,77
513285824708763648,Positive,82
513285971517771778,Neutral,77
513286042846498817,Neutral,81
513286067995549696,Positive,80
513286067995549696,Positive,80
513286126732574720,Neutral,82
513286231573422080,Positive,80
513286437102317569,Neutral,82
513286508397096961,Neutral,81
513286650991218688,Neutral,78
513286692934266880,Negative,82
513286789420056578,Positive,80
513287015904059393,Neutral,78
513287053652398080,Neutral,80
513287095595851776,Neutral,80
513287166911184896,Positive,77
513287221450113025,Negative,82
513287221450113025,Neutral,78
513287364056449024,Negative,80
513287443744055297,Negative,77
513287481488596992,Neutral,79
513287783482662913,Positive,77
513287934452432896,Neutral,79
513287976403894272,Positive,79
513288022557601792,Neutral,82
513288123208318976,Neutral,80
513288123208318976,Neutral,80
513288219668905984,Positive,79
513288219668905984,Positive,80
513288274216251392,Neutral,82
513288488121565184,Positive,80
513288571995062273,Neutral,82
513288811090939904,Positive,77
513288811090939904,Neutral,80
513288928527273984,Neutral,79
513288970458116096,Positive,78
513289037570772992,Negative,80
513289045959770112,Neutral,78
513289071137808385,Neutral,79
513289092092948480,Negative,77
513289104654876672,Negative,82
513289125642764289,Negative,77
513289129833267201,Neutral,80
513289171788922880,Neutral,80
513289180181708800,Neutral,79
513289289237798912,Neutral,81
513289398289309697,Positive,82
513290040001441792,Positive,81
513290094523219969,Positive,82
513290102928203776,Neutral,79
513290279068372993,Negative,82
513290300056293377,Positive,80
513290316829306880,Positive,82
513290362966667264,Neutral,80
513290467824648192,Negative,80
513290543317938176,Neutral,80
513290547507642368,Neutral,78
513290589455269888,Negative,82
513290593649577984,Positive,77
513290685936435201,Neutral,80
513290702705291264,Positive,80
513290702705291264,Positive,80
513290740445638656,Positive,77
513290811740798976,Neutral,82
513290811740798976,Negative,79
513290916618969088,Neutral,82
513290920809476096,Positive,77
513290979546103808,Neutral,79
513291025671286787,Neutral,79
513291092775944192,Positive,80
513291180860121088,Positive,78
513291361223970816,Neutral,80
513291424133963776,Positive,80
513291424133963776,Positive,77
513291495445889025,Positive,80
513291575116304384,Positive,81
513291608675328000,Positive,79
513291742876299265,Positive,82
513291851948765184,Negative,79
513291940020772864,Positive,82
513291952595673088,Neutral,81
513291973558816770,Positive,79
513291998733033473,Negative,82
513291998733033473,Negative,80
513292074234695680,Positive,80
513292518847696897,Negative,82
513292741128626177,Neutral,80
513292757918429185,Neutral,78
513292955034324992,Neutral,77
513293030561157120,Neutral,77
513293030561157120,Neutral,82
513293198328725504,Neutral,80
513293198328725504,Neutral,79
513293210912063489,Positive,80
513293345121402880,Positive,80
513293353492811778,Neutral,79
513293403820670976,Negative,82
513293437404061696,Neutral,77
513293470946299904,Neutral,79
513293470946299904,Neutral,82
513293470946299905,Negative,77
513293588386828288,Negative,78
513293588403601410,Positive,82
